PID,SalePrice,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,MasVnrType,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,Neighborhood,BldgType,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,ExterQual,OverallCond,KitchenQual,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran
909451150,151000,1556,1950,0.42857142857142855,104.0,28.51780821917808,2.0,None,2,1,1,0,Blueste,Twnhs,0,612.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2
906402060,275000,1644,12800,0.5714285714285714,0.0,20.594520547945205,2.0,Brick Face,2,0,4,0,SawyerW,1Fam,396,1518.0,1,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
527403360,123000,864,7560,0.28571428571428564,251.0,37.35616438356164,2.0,None,1,0,1,0,NAmes,1Fam,0,613.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
534176250,140000,1164,9600,0.5714285714285714,1164.0,37.52054794520548,2.0,Brick Face,1,1,1,0,NWAmes,1Fam,0,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
527378020,157000,1178,10000,0.28571428571428564,1176.0,35.85753424657534,2.0,None,1,1,1,0,NWAmes,1Fam,0,0.0,1,0,3,0.33333333333333337,0.5,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2
903455030,120000,1308,10320,0.28571428571428564,880.0,93.31232876712328,2.0,None,2,0,1,0,IDOTRR,1Fam,117,0.0,0,0,2,0.33333333333333337,0.5,0.33333333333333337,0,0,1,1,0,4,0,4,1,0,0,1,0,0,0,4
908275090,112000,1346,11767,0.14285714285714285,560.0,97.3945205479452,1.0,None,1,1,1,0,Edwards,1Fam,24,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,2,1,1,1,0,12,0,4,0,0,0,0,0,0,0,2
528120110,275500,2098,10240,0.7142857142857142,1030.0,1.1616438356164382,3.0,Brick Face,2,1,2,0,NridgHt,1Fam,52,0.0,1,0,3,0.6666666666666666,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
535450100,147500,1521,12144,0.14285714285714285,910.0,56.704109589041096,1.0,None,1,1,1,0,NAmes,1Fam,168,0.0,0,0,3,0.33333333333333337,0.5,0.6666666666666666,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
527301010,202500,1621,14145,0.5714285714285714,995.0,22.34520547945205,2.0,None,2,0,2,0,NWAmes,1Fam,45,213.0,0,0,3,0.6666666666666666,0.6666666666666665,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
535302200,122500,972,10895,0.28571428571428564,972.0,55.45205479452055,1.0,None,1,0,1,0,NAmes,1Fam,205,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,3
909252220,147500,1264,15564,0.42857142857142855,676.0,94.06301369863014,2.0,None,1,0,1,0,Crawfor,1Fam,0,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,2,1,1,0,0,11,0,1,0,0,0,1,0,0,0,2
923227030,152500,1160,17979,0.28571428571428564,328.0,40.11232876712329,1.0,None,1,0,1,0,Mitchel,1Fam,0,785.0,0,0,3,0.33333333333333337,0.5,0.6666666666666666,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1
527107240,185000,1511,11207,0.42857142857142855,88.0,9.41917808219178,2.0,None,2,1,3,0,Gilbert,1Fam,75,714.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1
916226030,241500,1501,4084,0.5714285714285714,384.0,22.51232876712329,2.0,Brick Face,2,0,3,0,Timber,TwnhsE,0,893.0,1,0,2,0.6666666666666666,0.5,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0
909178160,139500,1489,9900,0.42857142857142855,778.0,69.54520547945205,1.0,None,2,0,1,0,SWISU,1Fam,0,0.0,1,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,2,0,1,0,0,11,0,2,0,0,0,1,0,0,0,3
906201022,179900,1442,10357,0.5714285714285714,172.0,17.339726027397262,2.0,None,2,0,2,0,SawyerW,1Fam,244,738.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
908102020,98000,1436,8777,0.14285714285714285,676.0,96.81369863013698,2.0,None,2,0,1,0,Edwards,1Fam,0,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,0,1,0,1,0,4,3,1,3,0,0,0,0,1
531380080,205000,2110,8880,0.5714285714285714,253.0,16.339726027397262,2.0,None,2,1,1,0,SawyerW,1Fam,130,695.0,2,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
527376100,165000,1350,10140,0.42857142857142855,1064.0,35.605479452054794,2.0,Brick Face,2,0,1,0,NWAmes,1Fam,0,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
905200280,172500,1920,13650,0.28571428571428564,995.0,48.52876712328767,2.0,None,2,0,1,0,Sawyer,1Fam,0,57.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,1,1,1,0,1,0,4,0,0,0,0,0,1,0,1
535402140,172000,1651,10090,0.5714285714285714,242.0,44.778082191780825,1.0,Brick Face,2,0,3,0,NAmes,1Fam,211,483.0,2,0,4,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,3
905101100,94000,1020,6342,0.28571428571428564,780.0,135.4191780821918,0.0,None,1,0,1,0,Sawyer,1Fam,176,0.0,0,0,2,0.33333333333333337,0.8333333333333333,0.33333333333333337,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
527226020,115000,1474,31220,0.42857142857142855,1632.0,56.36986301369863,2.0,None,1,0,1,0,Gilbert,1Fam,144,0.0,2,0,3,0.33333333333333337,0.0,0.33333333333333337,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
535451230,98300,1048,7200,0.28571428571428564,0.0,58.536986301369865,2.0,None,1,0,0,0,NAmes,1Fam,27,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
528360050,584500,3500,17242,0.857142857142857,340.0,13.336986301369864,3.0,Brick Face,3,1,4,0,NoRidge,1Fam,296,1393.0,1,0,4,0.6666666666666666,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
907265010,211000,1870,11250,0.5714285714285714,944.0,8.334246575342465,2.0,None,2,1,1,0,CollgCr,1Fam,43,0.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,2,3,1,12,0,0,0,0,0
531375140,149000,1094,12450,0.28571428571428564,365.0,4.331506849315068,2.0,Brick Face,1,0,1,0,SawyerW,1Fam,0,729.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
535125060,226000,2157,14200,0.5714285714285714,924.0,40.35616438356164,2.0,Brick Face,2,1,1,0,NAmes,1Fam,66,0.0,2,0,4,0.33333333333333337,0.5,0.6666666666666666,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2
908186060,145000,1072,3675,0.28571428571428564,0.0,1.3287671232876712,2.0,Brick Face,1,0,4,0,Edwards,TwnhsE,28,547.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,0,0,1,0,3,0,4,3,1,0,0,0,0,0,1
526351030,176500,1414,11029,0.42857142857142855,656.0,50.36438356164384,2.0,None,1,0,1,0,NAmes,1Fam,241,528.0,1,0,3,0.9999999999999999,0.8333333333333333,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
535451100,102000,1238,7200,0.28571428571428564,864.0,57.87123287671233,1.0,None,1,1,1,0,NAmes,1Fam,171,0.0,1,0,3,0.33333333333333337,0.0,0.33333333333333337,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
905451050,135000,1488,12048,0.28571428571428564,0.0,54.28493150684932,2.0,Brick Face,1,0,0,0,Edwards,1Fam,573,0.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,1,1,1,1,0,11,0,4,0,0,0,0,0,1,0,1
905226080,165250,1302,6960,0.5714285714285714,422.0,67.54246575342465,1.0,None,1,1,1,0,Sawyer,1Fam,126,258.0,2,0,2,0.33333333333333337,0.8333333333333333,0.6666666666666666,1,1,1,1,0,9,0,4,0,0,0,0,0,1,0,1
924151050,188000,2000,9627,0.5714285714285714,996.0,13.841095890410958,3.0,Brick Face,2,1,3,0,Mitchel,1Fam,48,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1
903232190,123900,1040,6240,0.28571428571428564,528.0,74.38082191780822,2.0,None,1,0,1,0,BrkSide,1Fam,32,0.0,0,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,3,0,0,0,0,0,0,0,3
905103130,153600,1064,11327,0.28571428571428564,285.0,39.44109589041096,2.0,Brick Face,1,0,3,0,Sawyer,1Fam,48,779.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
902427140,104500,968,8626,0.14285714285714285,0.0,51.36438356164384,1.0,None,1,0,0,0,OldTown,1Fam,0,0.0,0,0,2,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,4,0,5,1,0,2,0,0,0,0,1
535152050,214000,1480,8197,0.5714285714285714,292.0,7.090410958904109,2.0,Brick Face,2,0,1,0,NAmes,1Fam,73,1188.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
907262070,183000,1640,7226,0.5714285714285714,798.0,5.419178082191781,2.0,None,2,1,1,0,CollgCr,1Fam,45,0.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,12,0,0,0,0,0
527327080,190000,1574,18800,0.42857142857142855,84.0,30.51780821917808,2.0,Brick Face,2,1,2,0,NWAmes,1Fam,111,712.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
527146030,236500,1616,5389,0.7142857142857142,415.0,15.172602739726027,2.0,None,2,0,1,0,StoneBr,TwnhsE,152,1180.0,1,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1
903427120,155000,1768,8094,0.42857142857142855,1048.0,94.47945205479452,2.0,None,2,0,1,0,OldTown,1Fam,150,0.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3
533352075,190000,2620,18890,0.28571428571428564,863.0,30.6,2.0,None,2,2,1,0,Sawyer,Duplex,169,498.0,1,0,4,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,1,1,0,0,7,0,2,0,0,0,0,0,1,0,1
907265030,230000,1654,8125,0.5714285714285714,668.0,4.087671232876712,3.0,Stone,2,0,1,0,CollgCr,1Fam,136,986.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,12,0,0,0,0,0
531380110,201000,1721,8462,0.42857142857142855,114.0,13.504109589041096,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,87,814.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
903232100,131750,1426,6240,0.28571428571428564,966.0,77.54794520547945,1.0,None,1,0,1,0,BrkSide,1Fam,96,0.0,1,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
909428180,201000,1560,25485,0.42857142857142855,1560.0,47.36164383561644,2.0,Brick Face,1,1,2,0,Crawfor,1Fam,659,0.0,3,0,3,0.33333333333333337,0.16666666666666663,0.33333333333333337,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2
534476150,167000,1644,9600,0.42857142857142855,131.0,56.78630136986301,2.0,Stone,1,0,1,0,NAmes,1Fam,0,1285.0,2,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,1,1,0,4,1,2,0,0,0,0,0,0,0,3
527378010,155000,1103,10000,0.42857142857142855,348.0,32.43561643835616,2.0,Brick Face,2,0,1,0,NWAmes,1Fam,84,755.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2
924100040,196000,1567,9819,0.42857142857142855,0.0,32.35068493150685,2.0,None,2,0,4,0,Mitchel,1Fam,32,1567.0,2,0,2,0.33333333333333337,0.33333333333333326,0.6666666666666666,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1
909275020,145000,1958,7136,0.42857142857142855,979.0,61.62191780821918,2.0,Brick Face,2,0,1,0,Crawfor,Duplex,0,0.0,0,0,4,0.33333333333333337,0.5,0.33333333333333337,2,1,1,0,0,11,0,0,0,0,0,1,0,0,0,2
909101190,118500,2230,6204,0.14285714285714285,795.0,94.22739726027396,1.0,None,1,0,1,0,SWISU,1Fam,188,0.0,0,0,5,0.6666666666666666,0.33333333333333326,0.33333333333333337,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
903206120,209500,2068,7793,0.5714285714285714,1108.0,88.3890410958904,1.0,None,1,1,1,0,BrkSide,1Fam,60,0.0,1,0,3,0.33333333333333337,0.6666666666666665,0.6666666666666666,0,0,1,1,0,4,0,3,0,0,0,0,0,0,0,3
904301410,125000,1032,8250,0.28571428571428564,0.0,71.46301369863014,1.0,None,1,0,0,0,Edwards,1Fam,121,0.0,1,0,2,0.33333333333333337,0.6666666666666665,0.33333333333333337,1,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
907295040,246900,1341,17227,0.7142857142857142,426.0,8.005479452054795,2.0,Brick Face,1,1,4,0,CollgCr,1Fam,84,915.0,1,0,1,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,4,3,1,8,0,0,0,0,1
907176010,215700,1771,13142,0.42857142857142855,176.0,11.504109589041096,2.0,Brick Face,2,1,1,0,CollgCr,1Fam,96,688.0,0,0,3,0.33333333333333337,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,0,3,0,10,0,0,0,0,0
905100060,130000,999,11235,0.28571428571428564,0.0,44.19178082191781,1.0,None,1,0,3,0,Sawyer,2fmCon,176,925.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
532376110,129000,912,7791,0.28571428571428564,288.0,46.78082191780822,1.0,None,1,0,1,0,Sawyer,1Fam,0,624.0,0,0,3,0.6666666666666666,0.8333333333333333,0.6666666666666666,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
914460020,215000,1392,10000,0.28571428571428564,856.0,5.917808219178082,3.0,Brick Face,2,0,1,0,Mitchel,1Fam,49,585.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,0,2,0,0,0,0,0,0,3,0,2,0,0,0,1,1
528188020,173000,1405,3480,0.5714285714285714,1405.0,6.838356164383562,2.0,Stone,2,0,1,0,NridgHt,TwnhsE,36,0.0,1,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
527454200,146000,1456,2280,0.42857142857142855,544.0,32.51780821917808,2.0,None,2,1,1,0,NPkVill,Twnhs,0,311.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3
528482030,265000,2443,10625,0.42857142857142855,1158.0,3.416438356164384,3.0,Brick Face,2,1,3,0,Somerst,1Fam,127,0.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
907280100,285000,1668,11248,0.857142857142857,567.0,5.498630136986302,3.0,Stone,2,0,3,0,CollgCr,1Fam,45,1059.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,4,3,1,5,0,0,0,0,1
527110080,177000,1470,13869,0.42857142857142855,612.0,10.501369863013698,2.0,None,2,0,3,0,Gilbert,1Fam,75,182.0,0,0,3,0.33333333333333337,0.5,0.33333333333333337,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1
528118090,460000,2790,12539,0.9999999999999998,538.0,3.416438356164384,4.0,Brick Face,2,1,4,0,NridgHt,1Fam,392,1082.0,1,0,4,0.9999999999999999,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
535105110,158500,1254,9600,0.42857142857142855,618.0,46.35890410958904,2.0,Brick Face,1,0,3,0,NAmes,1Fam,168,600.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2
526354020,192100,1851,11727,0.5714285714285714,1851.0,37.18630136986302,2.0,Brick Face,2,0,2,0,NAmes,1Fam,146,0.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
535477130,169500,1812,7590,0.28571428571428564,324.0,45.52602739726027,1.0,Brick Face,2,0,1,0,NAmes,1Fam,168,540.0,1,0,4,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,0,1,0,0,2,0,0,0,0,2
905452070,99600,864,9350,0.28571428571428564,0.0,33.271232876712325,0.0,None,1,0,3,0,Edwards,Duplex,0,864.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,1,1,1,0,11,0,4,0,0,0,0,0,1,0,1
906378110,239900,1468,9178,0.7142857142857142,1468.0,1.4164383561643836,3.0,None,2,0,3,0,CollgCr,1Fam,142,0.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
909426090,158000,1523,15600,0.28571428571428564,1067.0,60.78904109589041,1.0,None,2,0,1,0,Crawfor,1Fam,81,0.0,1,0,3,0.33333333333333337,0.6666666666666665,0.0,2,0,0,0,0,10,0,0,1,0,0,1,0,0,0,2
533236090,345000,2393,3951,0.9999999999999998,128.0,10.09041095890411,2.0,None,2,1,2,0,Somerst,TwnhsE,184,842.0,1,0,2,0.9999999999999999,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
908275280,135500,1393,16466,0.28571428571428564,816.0,53.28493150684932,1.0,None,1,1,1,0,Edwards,1Fam,265,0.0,0,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,2,0,0,1,0,12,0,4,1,0,0,0,0,0,0,2
903228090,113000,1013,5000,0.42857142857142855,992.0,82.30410958904109,1.0,None,1,0,1,0,BrkSide,1Fam,101,0.0,0,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,3,0,0,0,0,0,0,0,3
531385070,179000,1349,8450,0.5714285714285714,1349.0,7.920547945205479,2.0,Brick Face,2,0,1,0,SawyerW,1Fam,55,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
916403040,174000,1240,10331,0.5714285714285714,1050.0,22.50958904109589,2.0,None,2,0,1,0,Timber,1Fam,0,215.0,0,0,3,0.33333333333333337,0.6666666666666665,0.6666666666666666,0,0,2,1,0,0,0,3,0,0,0,1,0,0,0,5
527356050,152000,1620,10793,0.28571428571428564,780.0,38.271232876712325,2.0,Brick Face,2,1,1,0,NWAmes,1Fam,0,0.0,0,0,4,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
527166030,176500,1632,9084,0.5714285714285714,935.0,8.419178082191781,2.0,None,2,1,1,0,Gilbert,1Fam,28,0.0,1,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1
907290230,155900,848,4435,0.42857142857142855,186.0,2.331506849315069,2.0,Brick Face,1,0,2,0,CollgCr,TwnhsE,0,662.0,1,0,1,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,11,0,0,0,0,0
528186050,280000,1577,7841,0.857142857142857,729.0,2.328767123287671,2.0,Brick Face,2,0,1,0,NridgHt,TwnhsE,39,848.0,1,0,2,0.9999999999999999,0.33333333333333326,0.9999999999999999,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
535452120,127000,1507,7910,0.28571428571428564,409.0,48.61643835616438,1.0,None,2,0,1,0,NAmes,1Fam,0,666.0,0,0,4,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
528482130,263000,2094,9375,0.5714285714285714,912.0,6.838356164383562,2.0,None,2,1,1,0,Somerst,1Fam,182,0.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
534403050,145000,1092,8250,0.42857142857142855,1092.0,44.52876712328767,2.0,Stone,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
533244030,254000,1848,7379,0.7142857142857142,491.0,10.254794520547945,2.0,None,2,1,1,0,Somerst,1Fam,184,484.0,1,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
528365080,287500,2197,10010,0.5714285714285714,228.0,15.506849315068491,3.0,Brick Face,2,1,3,0,NoRidge,1Fam,99,852.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
902206090,120000,1182,9576,0.42857142857142855,770.0,61.36986301369863,1.0,None,1,1,1,0,OldTown,1Fam,0,0.0,0,0,3,0.33333333333333337,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,4,1,0,1,0,0,0,0,3
909425010,311500,1954,15660,0.5714285714285714,798.0,69.37808219178082,2.0,Brick Face,1,1,1,0,Crawfor,1Fam,269,0.0,2,0,3,0.6666666666666666,1.0,0.6666666666666666,2,0,0,0,0,11,0,0,1,0,0,1,0,0,0,2
916384080,265900,1484,9037,0.7142857142857142,1048.0,1.915068493150685,2.0,Brick Face,2,0,3,0,Timber,1Fam,33,428.0,1,0,2,0.6666666666666666,0.33333333333333326,0.9999999999999999,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0
909101330,35000,498,8088,0.0,498.0,84.14246575342466,1.0,None,1,0,1,0,Edwards,1Fam,100,0.0,0,0,1,0.33333333333333337,0.0,0.33333333333333337,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
535380110,86900,672,5400,0.14285714285714285,672.0,68.54520547945205,1.0,None,1,0,1,0,OldTown,1Fam,108,0.0,0,0,2,0.6666666666666666,0.6666666666666665,0.33333333333333337,0,1,1,1,0,4,0,2,0,0,1,0,0,0,0,3
903236010,127000,1285,8635,0.28571428571428564,631.0,60.04109589041096,1.0,None,1,0,1,0,BrkSide,1Fam,0,41.0,0,0,2,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
905101200,118500,1029,7943,0.14285714285714285,1029.0,46.276712328767125,1.0,None,1,0,2,0,Sawyer,1Fam,39,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
531375110,159000,1114,13695,0.28571428571428564,468.0,4.419178082191781,2.0,None,1,1,1,0,SawyerW,1Fam,102,646.0,0,0,3,0.33333333333333337,0.33333333333333326,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
907405030,200000,1700,9135,0.42857142857142855,1342.0,3.331506849315069,2.0,Brick Face,2,0,3,0,CollgCr,1Fam,23,340.0,0,0,3,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,0,0,1,0,1,3,1,13,0,0,0,0,0
908276230,119000,948,8190,0.14285714285714285,948.0,53.78356164383562,1.0,None,1,0,1,0,Edwards,1Fam,36,0.0,1,0,3,0.33333333333333337,0.5,0.33333333333333337,2,1,1,1,0,11,0,4,0,0,0,1,0,0,0,2
909256060,115000,1639,10480,0.42857142857142855,1064.0,72.21369863013699,1.0,None,1,0,1,0,SWISU,1Fam,0,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,1,0,0,11,0,2,0,0,0,1,0,0,0,2
527108030,250000,2064,13128,0.7142857142857142,1074.0,1.0,2.0,Brick Face,2,1,1,0,Gilbert,1Fam,119,0.0,1,0,4,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,1,0,0,2,0,0,2,0,1,0,0,1
906475100,195000,1643,11500,0.42857142857142855,459.0,42.19178082191781,2.0,None,2,0,4,0,ClearCr,1Fam,0,723.0,1,0,2,0.33333333333333337,0.5,0.33333333333333337,0,0,0,1,0,1,0,4,3,0,5,0,0,0,0,1
907275010,220000,1513,15750,0.7142857142857142,216.0,10.421917808219176,2.0,Brick Face,2,0,4,0,CollgCr,1Fam,34,1246.0,1,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,1,0,0,1,0,1,0,4,3,1,5,0,0,0,0,1
527404100,119500,950,9758,0.28571428571428564,950.0,36.52054794520548,1.0,None,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
905403150,155000,1094,10452,0.42857142857142855,1094.0,55.45205479452055,2.0,Stone,1,0,2,0,Edwards,1Fam,287,0.0,2,0,3,0.33333333333333337,0.33333333333333326,0.33333333333333337,1,1,1,1,0,11,0,4,0,0,0,0,0,1,0,1
533350120,290000,1671,16280,0.7142857142857142,382.0,32.35342465753425,2.0,None,3,0,2,0,Veenker,1Fam,90,1044.0,1,0,3,0.9999999999999999,1.0,0.9999999999999999,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
909254010,137000,1228,7155,0.5714285714285714,600.0,91.3917808219178,1.0,None,1,0,2,0,Crawfor,1Fam,308,0.0,1,0,3,0.33333333333333337,0.8333333333333333,0.33333333333333337,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2
533221040,180000,1512,2998,0.42857142857142855,249.0,9.58904109589041,2.0,Brick Face,2,1,1,0,Somerst,TwnhsE,32,507.0,0,0,2,0.6666666666666666,0.33333333333333326,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
